 9.90117188e+03 0.000952 Lin-Lin
 9.90175781e+03 0.001022 Lin-Lin
 9.90234375e+03 0.001098 Lin-Lin
 9.90292969e+03 0.001180 Lin-Lin
 9.90351562e+03 0.001268 Lin-Lin
 9.90429688e+03 0.001390 Lin-Lin
 9.90546875e+03 0.001583 Lin-Lin
 9.90820312e+03 0.002049 Lin-Lin
 9.99531250e+03 0.017084 Lin-Lin
 9.99843750e+03 0.017540 Lin-Lin
 1.00000000e+04 0.017703 Lin-Lin
 1.00022041e+04 0.017838 Lin-Lin
 1.00044092e+04 0.017889 Lin-Lin
 1.00088174e+04 0.017901 Lin-Lin
 3.00000000e+04 0.008043 Lin-Lin
 6.00000000e+04 0.004755 Lin-Lin
 1.00000000e+05 0.003605 Lin-Lin
 1.50000000e+05 0.002911 Lin-Lin
 2.00000000e+05 0.002661 Lin-Lin
 3.00000000e+05 0.002597 Lin-Lin
 4.00000000e+05 0.002235 Lin-Lin
 6.00000000e+05 0.002070 Lin-Lin
 8.00000000e+05 0.002818 Lin-Lin
 1.00000000e+06 0.003875 Lin-Lin
 1.20000000e+06 0.004459 Lin-Lin
 1.40000000e+06 0.005257 Lin-Lin
 1.60000000e+06 0.007043 Lin-Lin
 1.81269738e+06 0.009556 Lin-Lin
 2.00000000e+06 0.011695 Lin-Lin
 2.25000000e+06 0.014283 Lin-Lin
 2.50000000e+06 0.018849 Lin-Lin
 2.75000000e+06 0.024688 Lin-Lin
 3.00000000e+06 0.029249 Lin-Lin
 3.52468925e+06 0.036607 Lin-Lin
 4.00000000e+06 0.043835 Lin-Lin
 4.50000000e+06 0.047542 Lin-Lin
 5.03527050e+06 0.053598 Lin-Lin
 6.00000000e+06 0.063318 Lin-Lin
 7.00000000e+06 0.070507 Lin-Lin
 8.00000000e+06 0.076105 Lin-Lin
 9.00000000e+06 0.074328 Lin-Lin
 1.00000000e+07 0.074644 Lin-Lin
 1.01410820e+07 0.074578 Lin-Lin
 1.02841540e+07 0.074512 Lin-Lin
 1.04292450e+07 0.074445 Lin-Lin
 1.05763830e+07 0.074376 Lin-Lin
 1.07255970e+07 0.074307 Lin-Lin
 1.08769160e+07 0.074237 Lin-Lin
 1.10303700e+07 0.074165 Lin-Lin
 1.11859880e+07 0.074093 Lin-Lin
 1.13438020e+07 0.074020 Lin-Lin
 1.15038430e+07 0.073946 Lin-Lin
 1.16661410e+07 0.073870 Lin-Lin
 1.18307300e+07 0.073794 Lin-Lin
 1.19976400e+07 0.073716 Lin-Lin
 1.21669050e+07 0.073638 Lin-Lin
 1.23385580e+07 0.073558 Lin-Lin
 1.25126330e+07 0.073477 Lin-Lin
 1.26891640e+07 0.073395 Lin-Lin
 1.28681850e+07 0.073312 Lin-Lin
 1.30497320e+07 0.073228 Lin-Lin
 1.32338400e+07 0.073142 Lin-Lin
 1.34205460e+07 0.073055 Lin-Lin
 1.36098860e+07 0.072968 Lin-Lin
 1.38018970e+07 0.072878 Lin-Lin
 1.39966170e+07 0.072788 Lin-Lin
 1.41940840e+07 0.072696 Lin-Lin
 1.43943370e+07 0.072603 Lin-Lin
 1.45974150e+07 0.072509 Lin-Lin
 1.48033580e+07 0.072413 Lin-Lin
 1.50122070e+07 0.072316 Lin-Lin
 1.52240020e+07 0.072218 Lin-Lin
 1.54387850e+07 0.072118 Lin-Lin
 1.56565990e+07 0.072017 Lin-Lin
 1.58774850e+07 0.071914 Lin-Lin
 1.61014880e+07 0.071810 Lin-Lin
 1.63286510e+07 0.071705 Lin-Lin
 1.65590190e+07 0.071598 Lin-Lin
 1.67926360e+07 0.071489 Lin-Lin
 1.70295500e+07 0.071379 Lin-Lin
 1.72698060e+07 0.071268 Lin-Lin
 1.75134520e+07 0.071155 Lin-Lin
 1.77605360e+07 0.071040 Lin-Lin
 1.80111060e+07 0.070924 Lin-Lin
 1.82652100e+07 0.070806 Lin-Lin
 1.85228980e+07 0.070686 Lin-Lin
 1.87842240e+07 0.070565 Lin-Lin
 1.90492360e+07 0.070442 Lin-Lin
 1.93179860e+07 0.070317 Lin-Lin
 1.95905280e+07 0.070190 Lin-Lin
 1.98669140e+07 0.070062 Lin-Lin
 2.00000000e+07 0.070000 Lin-Lin
